"nutrient","country","iso3","sex_id","age_id","sev_base","sev_high","sev_delta"
"Omega-3 fatty acids","Dominica","DMA",1,16,0,0,0
"Omega-3 fatty acids","Dominica","DMA",1,17,0,0,0
"Omega-3 fatty acids","Dominica","DMA",1,18,0,0,0
"Omega-3 fatty acids","Dominica","DMA",1,19,0,0,0
"Omega-3 fatty acids","Dominica","DMA",1,20,0,0,0
"Omega-3 fatty acids","Dominica","DMA",1,30,0,0,0
"Omega-3 fatty acids","Dominica","DMA",1,31,0,0,0
"Omega-3 fatty acids","Dominica","DMA",1,32,0,0,0
"Omega-3 fatty acids","Dominica","DMA",1,33,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,10,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,11,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,12,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,13,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,14,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,15,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,16,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,17,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,18,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,19,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,20,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,30,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,31,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,32,0,0,0
"Omega-3 fatty acids","Dominica","DMA",2,33,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,10,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,11,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,12,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,13,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,14,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,15,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,16,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,17,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,18,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,19,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,20,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,30,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,31,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,32,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",1,33,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,10,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,11,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,12,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,13,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,14,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,15,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,16,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,17,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,18,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,19,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,20,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,30,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,31,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,32,0,0,0
"Omega-3 fatty acids","Dominican Republic","DOM",2,33,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",1,10,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",1,11,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",1,12,1.19635550312882,1.19635550312882,0
"Omega-3 fatty acids","Ecuador","ECU",1,13,0.648141026815762,0.648141026815762,0
"Omega-3 fatty acids","Ecuador","ECU",1,14,0.648141026815762,0.648141026815762,0
"Omega-3 fatty acids","Ecuador","ECU",1,15,0.648141026815762,0.648141026815762,0
"Omega-3 fatty acids","Ecuador","ECU",1,16,0.807676018141634,0.807676018141634,0
"Omega-3 fatty acids","Ecuador","ECU",1,17,0.807676018141634,0.807676018141634,0
"Omega-3 fatty acids","Ecuador","ECU",1,18,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",1,19,1.68911415467265,1.68911415467265,0
"Omega-3 fatty acids","Ecuador","ECU",1,20,1.68911415467265,1.68911415467265,0
"Omega-3 fatty acids","Ecuador","ECU",1,30,1.68911415467265,1.68911415467265,0
"Omega-3 fatty acids","Ecuador","ECU",1,31,1.68911415467265,1.68911415467265,0
"Omega-3 fatty acids","Ecuador","ECU",1,32,1.68911415467265,1.68911415467265,0
"Omega-3 fatty acids","Ecuador","ECU",1,33,1.68911415467265,1.68911415467265,0
"Omega-3 fatty acids","Ecuador","ECU",2,10,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,11,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,12,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,13,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,14,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,15,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,16,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,17,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,18,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,19,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,20,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,30,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,31,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,32,0,0,0
"Omega-3 fatty acids","Ecuador","ECU",2,33,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,10,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,11,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,12,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,13,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,14,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,15,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,16,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,17,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,18,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,19,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,20,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,30,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,31,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,32,0,0,0
"Omega-3 fatty acids","Egypt","EGY",1,33,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,10,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,11,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,12,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,13,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,14,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,15,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,16,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,17,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,18,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,19,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,20,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,30,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,31,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,32,0,0,0
"Omega-3 fatty acids","Egypt","EGY",2,33,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,10,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,11,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,12,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,13,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,14,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,15,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,16,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,17,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,18,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,19,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,20,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,30,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,31,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,32,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",1,33,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,10,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,11,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,12,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,13,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,14,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,15,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,16,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,17,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,18,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,19,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,20,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,30,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,31,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,32,0,0,0
"Omega-3 fatty acids","El Salvador","SLV",2,33,26.6011005352728,26.6011005352728,0
"Omega-3 fatty acids","Estonia","EST",1,10,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,11,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,12,0.302209567056685,0.302209567056685,0
"Omega-3 fatty acids","Estonia","EST",1,13,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,14,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,15,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,16,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,17,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,18,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,19,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,20,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,30,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,31,0.593335519645984,0.593335519645984,0
"Omega-3 fatty acids","Estonia","EST",1,32,0,0,0
"Omega-3 fatty acids","Estonia","EST",1,33,0,0,0
"Omega-3 fatty acids","Estonia","EST",2,10,3.05402796079221,3.05402796079221,0
"Omega-3 fatty acids","Estonia","EST",2,11,6.08146696966786,6.08146696966786,0
"Omega-3 fatty acids","Estonia","EST",2,12,7.71548356140937,7.71548356140937,0
"Omega-3 fatty acids","Estonia","EST",2,13,3.00985087468452,3.00985087468452,0
"Omega-3 fatty acids","Estonia","EST",2,14,1.6608567864973,1.6608567864973,0
"Omega-3 fatty acids","Estonia","EST",2,15,2.15658551490461,2.15658551490461,0
"Omega-3 fatty acids","Estonia","EST",2,16,2.67436979501601,2.67436979501601,0
"Omega-3 fatty acids","Estonia","EST",2,17,0.991414382990884,0.991414382990884,0
"Omega-3 fatty acids","Estonia","EST",2,18,0,0,0
"Omega-3 fatty acids","Estonia","EST",2,19,6.15607472063572,6.15607472063572,0
"Omega-3 fatty acids","Estonia","EST",2,20,6.28862204538653,6.28862204538653,0
"Omega-3 fatty acids","Estonia","EST",2,30,11.9876660268111,11.9876660268111,0
"Omega-3 fatty acids","Estonia","EST",2,31,19.7705447703108,19.7705447703108,0
"Omega-3 fatty acids","Estonia","EST",2,32,28.4521637726853,28.4521637726853,0
"Omega-3 fatty acids","Estonia","EST",2,33,32.1344462832203,32.1344462832203,0
"Omega-3 fatty acids","Ethiopia","ETH",1,10,82.6005835693768,82.6005835693768,0
"Omega-3 fatty acids","Ethiopia","ETH",1,11,84.1914843850259,84.1914843850259,0
"Omega-3 fatty acids","Ethiopia","ETH",1,12,85.066905695072,85.066905695072,0
"Omega-3 fatty acids","Ethiopia","ETH",1,13,83.8307499797623,83.8307499797623,0
"Omega-3 fatty acids","Ethiopia","ETH",1,14,82.0381126626949,82.0381126626949,0
"Omega-3 fatty acids","Ethiopia","ETH",1,15,86.5448184543062,86.5448184543062,0
"Omega-3 fatty acids","Ethiopia","ETH",1,16,84.3868707176417,84.3868707176417,0
"Omega-3 fatty acids","Ethiopia","ETH",1,17,85.2766190798609,85.2766190798609,0
"Omega-3 fatty acids","Ethiopia","ETH",1,18,87.1744963789555,87.1744963789555,0
"Omega-3 fatty acids","Ethiopia","ETH",1,19,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Ethiopia","ETH",1,20,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Ethiopia","ETH",1,30,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Ethiopia","ETH",1,31,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Ethiopia","ETH",1,32,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Ethiopia","ETH",1,33,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Ethiopia","ETH",2,10,82.6005835693768,82.6005835693768,0
"Omega-3 fatty acids","Ethiopia","ETH",2,11,84.1914843850259,84.1914843850259,0
"Omega-3 fatty acids","Ethiopia","ETH",2,12,85.066905695072,85.066905695072,0
"Omega-3 fatty acids","Ethiopia","ETH",2,13,83.8307499797623,83.8307499797623,0
"Omega-3 fatty acids","Ethiopia","ETH",2,14,82.0381126626949,82.0381126626949,0
"Omega-3 fatty acids","Ethiopia","ETH",2,15,86.5448184543062,86.5448184543062,0
"Omega-3 fatty acids","Ethiopia","ETH",2,16,84.3868707176417,84.3868707176417,0
"Omega-3 fatty acids","Ethiopia","ETH",2,17,85.2766190798609,85.2766190798609,0
"Omega-3 fatty acids","Ethiopia","ETH",2,18,87.1744963789555,87.1744963789555,0
"Omega-3 fatty acids","Ethiopia","ETH",2,19,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Ethiopia","ETH",2,20,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Ethiopia","ETH",2,30,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Ethiopia","ETH",2,31,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Ethiopia","ETH",2,32,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Ethiopia","ETH",2,33,87.7798572790414,87.7798572790414,0
"Omega-3 fatty acids","Fiji","FJI",1,10,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,11,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,12,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,13,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,14,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,15,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,16,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,17,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,18,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,19,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,20,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,30,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,31,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,32,0,0,0
"Omega-3 fatty acids","Fiji","FJI",1,33,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,10,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,11,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,12,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,13,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,14,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,15,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,16,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,17,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,18,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,19,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,20,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,30,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,31,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,32,0,0,0
"Omega-3 fatty acids","Fiji","FJI",2,33,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,10,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,11,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,12,0.302209567056685,0.302209567056685,0
"Omega-3 fatty acids","Finland","FIN",1,13,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,14,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,15,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,16,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,17,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,18,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,19,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,20,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,30,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,31,0.593335519645984,0.593335519645984,0
"Omega-3 fatty acids","Finland","FIN",1,32,0,0,0
"Omega-3 fatty acids","Finland","FIN",1,33,0,0,0
"Omega-3 fatty acids","Finland","FIN",2,10,3.05402796079221,3.05402796079221,0
"Omega-3 fatty acids","Finland","FIN",2,11,6.08146696966786,6.08146696966786,0
"Omega-3 fatty acids","Finland","FIN",2,12,7.71548356140937,7.71548356140937,0
"Omega-3 fatty acids","Finland","FIN",2,13,3.00985087468452,3.00985087468452,0
"Omega-3 fatty acids","Finland","FIN",2,14,1.6608567864973,1.6608567864973,0
"Omega-3 fatty acids","Finland","FIN",2,15,2.15658551490461,2.15658551490461,0
"Omega-3 fatty acids","Finland","FIN",2,16,2.67436979501601,2.67436979501601,0
"Omega-3 fatty acids","Finland","FIN",2,17,0.991414382990884,0.991414382990884,0
"Omega-3 fatty acids","Finland","FIN",2,18,0,0,0
"Omega-3 fatty acids","Finland","FIN",2,19,6.15607472063572,6.15607472063572,0
"Omega-3 fatty acids","Finland","FIN",2,20,6.28862204538653,6.28862204538653,0
"Omega-3 fatty acids","Finland","FIN",2,30,11.9876660268111,11.9876660268111,0
"Omega-3 fatty acids","Finland","FIN",2,31,19.7705447703108,19.7705447703108,0
"Omega-3 fatty acids","Finland","FIN",2,32,28.4521637726853,28.4521637726853,0
"Omega-3 fatty acids","Finland","FIN",2,33,32.1344462832203,32.1344462832203,0
"Omega-3 fatty acids","France","FRA",1,10,0,0,0
"Omega-3 fatty acids","France","FRA",1,11,0,0,0
"Omega-3 fatty acids","France","FRA",1,12,0.302209567056685,0.302209567056685,0
"Omega-3 fatty acids","France","FRA",1,13,0,0,0
"Omega-3 fatty acids","France","FRA",1,14,0,0,0
"Omega-3 fatty acids","France","FRA",1,15,0,0,0
"Omega-3 fatty acids","France","FRA",1,16,0,0,0
"Omega-3 fatty acids","France","FRA",1,17,0,0,0
"Omega-3 fatty acids","France","FRA",1,18,0,0,0
"Omega-3 fatty acids","France","FRA",1,19,0,0,0
"Omega-3 fatty acids","France","FRA",1,20,0,0,0
"Omega-3 fatty acids","France","FRA",1,30,0,0,0
"Omega-3 fatty acids","France","FRA",1,31,0.593335519645984,0.593335519645984,0
"Omega-3 fatty acids","France","FRA",1,32,0,0,0
"Omega-3 fatty acids","France","FRA",1,33,0,0,0
"Omega-3 fatty acids","France","FRA",2,10,3.05402796079221,3.05402796079221,0
"Omega-3 fatty acids","France","FRA",2,11,6.08146696966786,6.08146696966786,0
"Omega-3 fatty acids","France","FRA",2,12,7.71548356140937,7.71548356140937,0
"Omega-3 fatty acids","France","FRA",2,13,3.00985087468452,3.00985087468452,0
"Omega-3 fatty acids","France","FRA",2,14,1.6608567864973,1.6608567864973,0
"Omega-3 fatty acids","France","FRA",2,15,2.15658551490461,2.15658551490461,0
"Omega-3 fatty acids","France","FRA",2,16,2.67436979501601,2.67436979501601,0
"Omega-3 fatty acids","France","FRA",2,17,0.991414382990884,0.991414382990884,0
"Omega-3 fatty acids","France","FRA",2,18,0,0,0
"Omega-3 fatty acids","France","FRA",2,19,6.15607472063572,6.15607472063572,0
"Omega-3 fatty acids","France","FRA",2,20,6.28862204538653,6.28862204538653,0
"Omega-3 fatty acids","France","FRA",2,30,11.9876660268111,11.9876660268111,0
"Omega-3 fatty acids","France","FRA",2,31,19.7705447703108,19.7705447703108,0
"Omega-3 fatty acids","France","FRA",2,32,28.4521637726853,28.4521637726853,0
"Omega-3 fatty acids","France","FRA",2,33,32.1344462832203,32.1344462832203,0
"Omega-3 fatty acids","Gabon","GAB",1,10,4.53990889759472,0,4.53990889759472
"Omega-3 fatty acids","Gabon","GAB",1,11,12.4604104792866,0,12.4604104792866
"Omega-3 fatty acids","Gabon","GAB",1,12,17.4623765356644,0,17.4623765356644
"Omega-3 fatty acids","Gabon","GAB",1,13,17.840062368865,0,17.840062368865
"Omega-3 fatty acids","Gabon","GAB",1,14,10.5058258987449,0,10.5058258987449
"Omega-3 fatty acids","Gabon","GAB",1,15,14.0977610974111,0,14.0977610974111
"Omega-3 fatty acids","Gabon","GAB",1,16,6.38041056212901,0,6.38041056212901
"Omega-3 fatty acids","Gabon","GAB",1,17,10.5890385888394,0,10.5890385888394
"Omega-3 fatty acids","Gabon","GAB",1,18,23.2745312185948,0,23.2745312185948
"Omega-3 fatty acids","Gabon","GAB",1,19,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gabon","GAB",1,20,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gabon","GAB",1,30,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gabon","GAB",1,31,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gabon","GAB",1,32,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gabon","GAB",1,33,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gabon","GAB",2,10,4.53990889759472,0,4.53990889759472
"Omega-3 fatty acids","Gabon","GAB",2,11,12.4604104792866,0,12.4604104792866
"Omega-3 fatty acids","Gabon","GAB",2,12,17.4623765356644,0,17.4623765356644
"Omega-3 fatty acids","Gabon","GAB",2,13,17.840062368865,0,17.840062368865
"Omega-3 fatty acids","Gabon","GAB",2,14,10.5058258987449,0,10.5058258987449
"Omega-3 fatty acids","Gabon","GAB",2,15,14.0977610974111,0,14.0977610974111
"Omega-3 fatty acids","Gabon","GAB",2,16,6.38041056212901,0,6.38041056212901
"Omega-3 fatty acids","Gabon","GAB",2,17,10.5890385888394,0,10.5890385888394
"Omega-3 fatty acids","Gabon","GAB",2,18,23.2745312185948,0,23.2745312185948
"Omega-3 fatty acids","Gabon","GAB",2,19,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gabon","GAB",2,20,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gabon","GAB",2,30,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gabon","GAB",2,31,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gabon","GAB",2,32,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gabon","GAB",2,33,29.9612931854095,0,29.9612931854095
"Omega-3 fatty acids","Gambia","GMB",1,10,60.8289512775113,25.1183367228143,35.7106145546971
"Omega-3 fatty acids","Gambia","GMB",1,11,59.6623879132126,23.622043937349,36.0403439758636
"Omega-3 fatty acids","Gambia","GMB",1,12,57.4165687111863,20.8204641716446,36.5961045395417
"Omega-3 fatty acids","Gambia","GMB",1,13,47.8312572496235,13.2313580549712,34.5998991946523
"Omega-3 fatty acids","Gambia","GMB",1,14,47.4574643187142,12.6954957924323,34.7619685262818
"Omega-3 fatty acids","Gambia","GMB",1,15,58.793761979835,15.3450571082918,43.4487048715432
"Omega-3 fatty acids","Gambia","GMB",1,16,55.9642796347864,15.0910850344005,40.8731946003859
"Omega-3 fatty acids","Gambia","GMB",1,17,55.9642796347864,15.0910850344005,40.8731946003859
"Omega-3 fatty acids","Gambia","GMB",1,18,45.1906241856366,2.34982502032577,42.8407991653108
"Omega-3 fatty acids","Gambia","GMB",1,19,48.9903588980333,16.7801325050539,32.2102263929794
"Omega-3 fatty acids","Gambia","GMB",1,20,48.9903588980333,16.7801325050539,32.2102263929794
"Omega-3 fatty acids","Gambia","GMB",1,30,48.9903588980333,16.7801325050539,32.2102263929794
"Omega-3 fatty acids","Gambia","GMB",1,31,48.9903588980333,16.7801325050539,32.2102263929794
"Omega-3 fatty acids","Gambia","GMB",1,32,48.9903588980333,16.7801325050539,32.2102263929794
"Omega-3 fatty acids","Gambia","GMB",1,33,48.9903588980333,16.7801325050539,32.2102263929794
"Omega-3 fatty acids","Gambia","GMB",2,10,60.8289512775113,25.1183367228143,35.7106145546971
